Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
76472,0,0,12,0,0,4402.0,2,1,1,1,2,2,2,2,2,1,3,3,0,2,1.0,0.0,0
111287,1,0,55,0,0,215.0,4,1,4,4,2,3,2,4,4,4,0,3,4,0,6.0,0.0,1
31011,1,0,14,1,1,2682.0,0,4,0,3,2,0,2,2,3,2,3,3,4,2,0.0,8.0,0
42248,1,1,31,0,1,1829.0,1,1,1,0,2,1,2,2,0,4,0,0,0,2,0.0,0.0,0
107477,1,0,45,0,0,3866.0,4,4,2,4,0,4,4,3,3,3,3,3,3,0,32.0,30.0,1
23033,0,0,27,1,1,3140.0,2,2,1,2,4,4,4,4,4,3,3,4,3,4,0.0,0.0,1
88581,0,0,43,0,0,3556.0,0,0,1,0,2,4,3,0,0,3,0,4,0,0,33.0,8.0,1
45086,0,1,21,0,0,2086.0,2,1,2,3,3,2,3,3,1,2,3,3,0,3,0.0,9.0,0
39674,1,0,50,1,1,1395.0,4,4,4,2,3,4,3,3,0,4,4,3,4,3,10.0,9.0,1
22396,1,0,43,1,1,1878.0,0,2,0,3,3,0,3,3,0,3,0,0,0,3,14.0,17.0,0
7349,1,0,43,1,1,1857.0,1,4,1,3,4,1,3,4,4,4,4,3,3,4,52.0,40.0,0
92055,0,0,40,0,0,3079.0,1,1,1,1,1,3,2,3,3,3,3,2,3,1,31.0,61.0,1
44673,0,1,20,0,1,1759.0,2,1,2,1,0,2,0,0,3,3,0,0,1,0,0.0,0.0,0
78710,0,0,25,0,1,2660.0,0,2,2,2,0,0,1,0,3,4,3,3,3,0,13.0,0.0,0
53612,0,1,38,0,0,1941.0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0.0,0.0,0
50354,1,1,25,0,1,1890.0,2,4,2,1,3,2,3,3,2,2,0,3,1,3,0.0,0.0,0
15942,0,0,16,1,1,2475.0,3,4,3,3,0,4,3,3,3,3,3,3,3,4,6.0,51.0,1
19535,1,0,27,1,1,1886.0,2,4,2,4,1,2,1,1,0,3,4,3,4,1,1.0,0.0,0
35058,1,0,15,1,2,2825.0,3,3,3,0,1,3,1,1,1,2,3,0,0,1,0.0,4.0,0
102060,1,0,51,0,0,266.0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,0.0,0.0,1
49332,1,1,22,0,1,1783.0,2,0,2,2,4,2,2,4,1,2,2,3,0,4,55.0,38.0,0
104573,1,0,49,0,0,1898.0,4,4,4,4,3,3,4,3,3,3,3,4,3,4,0.0,0.0,1
7960,1,0,67,1,0,2481.0,1,4,2,3,2,0,0,3,2,4,4,0,3,0,165.0,142.0,0
32683,1,0,36,1,1,1712.0,3,1,3,3,2,3,2,2,3,0,0,0,3,2,0.0,0.0,0
58977,1,1,22,0,1,2341.0,3,3,3,2,2,3,2,2,0,3,4,0,3,2,7.0,0.0,0
77824,1,0,20,0,2,1854.0,2,1,1,1,2,2,0,2,2,3,3,2,3,2,17.0,8.0,0
25396,0,0,24,1,2,1842.0,2,2,2,2,4,4,4,4,4,2,3,4,3,4,0.0,0.0,1
127575,1,0,49,0,0,288.0,3,3,3,3,3,3,4,4,4,4,4,4,4,0,0.0,4.0,1
56405,1,1,24,0,1,1153.0,0,4,0,2,3,0,3,3,0,0,4,0,3,3,17.0,32.0,0
122230,0,0,16,0,0,2140.0,3,3,3,3,4,4,4,4,0,3,4,3,3,4,0.0,0.0,1
30147,0,0,56,1,1,1006.0,3,3,3,3,4,4,4,4,4,3,3,0,4,4,27.0,64.0,1
113871,0,0,37,0,0,2486.0,4,4,4,4,2,0,4,4,4,4,4,3,4,4,0.0,0.0,1
62708,0,1,45,0,0,1861.0,4,4,4,2,0,4,0,0,4,3,4,4,4,0,2.0,0.0,1
56542,1,1,23,0,1,1535.2,0,4,0,4,3,0,3,3,4,3,4,0,3,3,3.0,0.0,0
65626,0,0,51,0,0,3479.0,1,4,1,3,4,4,4,4,4,4,2,3,4,3,1.0,2.0,1
42261,0,1,36,0,1,2731.0,1,1,1,0,1,4,4,3,1,1,0,4,1,4,216.0,210.0,0
90992,0,0,52,0,0,711.0,2,2,2,2,0,4,4,3,3,3,3,3,3,4,56.0,47.0,1
94540,1,0,49,0,0,805.0,2,2,2,2,4,4,3,3,3,3,3,4,3,0,0.0,0.0,1
95131,1,0,42,0,2,1940.0,3,2,2,2,3,3,3,3,1,3,1,2,4,3,0.0,0.0,1
105067,0,0,51,0,0,2595.0,2,2,4,2,0,3,4,3,3,3,3,4,3,3,30.0,33.0,1
73712,0,0,44,0,2,256.0,2,3,3,3,3,3,3,2,2,2,2,2,2,2,0.0,6.0,0
41014,0,1,35,0,1,1759.0,1,1,1,3,3,1,3,3,0,3,2,2,4,3,0.0,0.0,0
7471,1,0,47,1,1,1790.0,1,4,1,3,3,1,3,3,4,2,2,3,3,3,0.0,5.0,0
52845,1,1,25,0,1,2918.0,0,0,0,2,1,0,1,1,0,0,3,4,3,1,0.0,0.0,0
121005,1,0,48,0,0,1798.0,3,3,3,3,3,4,3,4,4,4,4,3,4,3,1.0,0.0,1
74419,1,0,37,0,1,2094.0,2,4,4,4,2,2,2,2,3,4,3,1,0,2,39.0,26.0,0
128651,1,0,46,0,1,2155.0,4,1,1,1,4,4,4,4,4,4,3,3,3,4,1.0,4.0,1
127861,1,0,41,0,0,87.0,1,1,1,1,4,3,4,4,4,4,4,4,4,4,0.0,0.0,1
65003,1,0,55,0,0,2514.0,1,0,1,4,2,0,1,3,3,3,1,0,3,3,0.0,0.0,1
113605,1,0,19,0,1,1126.0,4,1,1,1,4,4,3,4,3,4,1,3,3,4,0.0,5.0,1
6755,1,0,68,1,1,3124.0,1,4,1,0,2,1,2,2,4,0,0,4,3,2,1.0,20.0,0
43272,0,1,25,0,1,994.0,1,1,1,3,0,1,0,0,2,3,3,0,3,0,48.0,58.0,0
89246,0,0,48,0,0,224.0,4,4,4,4,2,3,3,0,0,3,3,3,0,0,0.0,0.0,1
38895,1,0,13,1,1,1789.0,4,3,1,3,3,1,0,3,0,3,3,4,3,3,1.0,5.0,1
59492,1,1,38,0,0,1695.0,3,3,3,0,4,3,4,4,2,1,3,1,3,4,0.0,0.0,0
115403,1,0,44,0,2,1652.0,4,4,4,4,4,4,4,4,0,1,1,1,0,4,0.0,4.0,1
2900,1,0,65,1,1,2403.0,1,0,1,3,0,1,0,0,1,0,0,3,3,0,0.0,0.0,0
24702,0,0,15,1,1,1950.0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,14.0,5.0,1
21579,0,0,60,1,1,75.0,3,3,3,3,2,0,4,4,4,4,4,3,4,4,50.0,67.0,1
116886,1,0,41,0,0,3185.0,0,0,0,0,3,3,3,4,4,4,4,4,4,4,33.0,33.0,1
62804,1,1,22,0,1,2398.0,4,4,4,2,3,4,3,3,3,3,4,3,3,3,0.0,0.0,1
13439,1,0,66,1,2,1447.0,2,3,2,2,2,2,2,2,0,3,4,3,4,2,0.0,0.0,0
75946,0,0,49,0,2,111.0,2,2,2,2,4,3,3,2,2,2,2,1,2,3,7.0,12.0,0
60721,0,1,36,0,1,2078.0,3,3,3,4,4,3,4,4,4,0,2,4,0,4,0.0,7.0,0
23432,1,0,28,1,1,1867.0,0,0,0,0,4,0,4,4,1,3,3,2,3,4,0.0,0.0,0
16928,1,0,65,1,1,1744.0,2,4,2,1,1,2,1,1,4,3,3,0,4,1,0.0,0.0,0
1786,1,0,20,1,1,3457.0,1,2,1,0,3,1,2,3,3,1,3,0,0,3,0.0,0.0,0
22058,0,0,47,1,1,204.0,4,3,4,4,1,2,2,4,4,4,4,1,4,3,0.0,0.0,1
77800,1,0,36,0,0,95.0,0,3,0,0,0,0,3,2,2,2,0,3,2,2,45.0,48.0,0
55403,1,1,30,0,1,1732.0,0,0,0,3,3,0,3,3,4,1,0,2,1,3,10.0,1.0,0
39263,0,0,40,1,1,1392.0,4,3,4,0,2,4,1,2,4,4,4,0,4,2,0.0,0.0,1
95385,1,0,57,0,0,1612.0,4,4,4,4,2,4,1,3,3,3,3,0,3,4,0.0,5.0,1
119442,1,0,59,0,0,403.0,2,2,2,2,3,3,4,4,4,4,4,4,4,4,0.0,0.0,1
109395,0,0,56,0,0,1020.2,2,2,2,2,0,3,4,3,3,3,4,3,3,4,0.0,0.0,1
126235,1,0,44,0,1,2126.0,4,4,3,3,4,4,4,4,1,1,0,3,1,4,0.0,0.0,1
125577,1,0,43,0,0,2683.0,0,0,0,0,0,3,3,4,4,4,4,0,4,3,14.0,0.0,1
120422,1,0,62,0,1,1474.0,4,2,0,2,4,4,4,4,1,4,2,0,0,4,0.0,0.0,1
85274,1,0,43,0,1,1143.0,0,3,3,3,0,0,0,0,2,2,4,4,4,0,13.0,11.0,1
119547,1,0,43,0,0,3718.0,4,4,2,4,0,1,4,4,4,4,4,4,4,0,10.0,21.0,1
74537,1,0,17,0,0,2001.0,2,3,3,3,2,2,2,2,1,1,3,1,0,2,56.0,48.0,0
107595,0,0,53,0,0,2476.0,1,3,1,1,3,3,3,3,3,3,3,4,3,4,0.0,0.0,1
115336,0,0,36,0,0,703.0,3,3,3,3,0,3,3,4,4,4,4,1,4,4,0.0,0.0,1
75869,0,0,50,0,1,1001.0,2,3,4,3,0,3,0,2,2,2,2,2,2,2,0.0,0.0,0
31222,0,0,19,1,1,1914.0,0,4,0,3,2,0,2,2,0,4,4,3,3,2,6.0,0.0,0
52754,1,1,22,0,1,2811.0,0,0,0,2,3,0,3,3,1,4,0,2,2,3,30.0,17.0,0
14559,0,0,17,1,2,1268.0,0,0,0,0,2,4,4,3,3,3,3,3,3,0,36.0,36.0,1
48994,1,1,27,0,1,1368.0,2,2,2,3,2,2,2,2,0,0,0,1,3,2,0.0,0.0,0
59795,0,1,27,0,0,2868.0,3,3,3,0,3,3,3,3,4,2,3,0,3,3,24.0,6.0,1
16283,0,0,7,1,2,1967.0,4,4,4,4,2,3,3,3,3,3,3,0,3,0,0.0,0.0,1
58284,0,1,22,0,1,2156.0,3,0,3,3,2,3,2,2,4,4,0,1,1,2,0.0,1.0,1
108652,0,0,33,0,0,3421.0,3,3,3,3,4,3,4,3,3,3,3,4,3,3,0.0,0.0,1
76268,0,0,25,0,0,1815.0,2,1,1,1,2,2,2,2,1,2,0,0,0,2,102.0,90.0,0
116946,0,0,34,0,0,69.0,3,3,3,3,0,2,3,4,4,4,4,1,4,2,0.0,0.0,1
89138,1,0,23,0,1,1981.0,3,2,2,2,3,3,0,3,2,0,0,0,0,3,4.0,7.0,0
57418,0,1,23,0,1,1410.0,3,1,3,4,2,3,2,2,3,3,3,0,1,2,0.0,0.0,0
121967,1,0,28,0,0,4761.0,2,3,2,2,4,4,4,4,2,3,4,4,3,4,130.0,145.0,1
71318,1,0,50,0,2,2434.0,2,0,2,0,2,2,2,2,1,4,0,1,0,2,20.0,15.0,0
68544,0,0,34,0,0,2526.0,1,0,0,0,1,3,3,1,1,1,1,3,1,0,46.0,46.0,0
44608,1,1,8,0,1,2191.0,2,1,2,1,4,2,4,4,0,4,4,3,3,4,0.0,0.0,0
47447,1,1,33,0,0,2983.0,2,2,2,0,3,2,3,3,3,2,3,4,4,3,6.0,0.0,0
23279,0,0,10,1,1,1586.0,0,0,0,0,2,3,4,4,4,4,4,4,4,0,0.0,0.0,1
72202,1,0,20,0,0,3886.0,2,0,0,0,2,2,2,2,2,1,0,2,0,2,0.0,2.0,0
113497,1,0,60,0,0,3233.0,3,3,3,3,4,3,3,4,4,4,3,3,4,3,1.0,12.0,1
98708,1,0,53,0,0,957.0,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1.0,0.0,1
26193,0,0,31,1,1,1877.0,4,4,4,4,0,3,3,4,4,4,4,0,4,4,19.0,14.0,1
36378,1,0,54,1,1,1237.0,3,4,1,0,1,1,1,1,0,2,4,3,3,1,0.0,30.0,0
16983,1,0,62,1,1,1404.0,2,4,2,1,2,2,2,2,4,0,4,2,2,2,0.0,0.0,0
74929,0,0,34,0,0,249.0,2,4,4,4,3,3,3,2,2,2,2,3,2,1,0.0,0.0,0
123071,1,0,34,0,0,548.0,0,4,0,0,0,4,4,4,4,4,4,4,4,4,0.0,2.0,1
62191,1,1,39,0,0,1674.0,4,3,3,2,1,3,1,1,4,3,4,0,4,1,15.0,0.0,1
60196,0,1,22,0,1,2785.0,3,3,3,3,3,3,3,3,4,1,2,1,2,3,0.0,33.0,1
81378,0,0,36,0,0,1774.0,0,2,0,0,1,2,0,0,0,0,0,0,0,3,0.0,0.0,0
66838,0,0,22,0,0,2195.0,1,2,2,2,1,1,1,1,1,2,0,3,3,1,21.0,32.0,0
91192,1,0,26,0,0,3413.0,3,3,3,3,3,3,3,3,4,4,2,3,0,3,0.0,8.0,1
111104,0,0,70,0,0,2480.0,0,0,0,0,4,3,4,4,4,3,4,0,4,4,0.0,7.0,1
70121,1,0,43,0,0,333.0,1,3,3,3,2,0,3,1,1,2,1,1,1,3,0.0,0.0,0
75943,0,0,49,0,1,360.0,2,4,2,4,4,3,3,2,2,2,2,0,2,3,11.0,27.0,0
32488,1,0,14,1,1,1492.1999999999998,3,1,3,0,0,3,0,0,3,4,1,1,0,0,0.0,0.0,0
31164,1,0,14,1,2,2070.0,0,4,0,3,0,0,4,0,0,0,4,0,3,0,3.0,6.0,0
105303,1,0,26,0,0,1520.0,3,3,3,3,3,3,3,3,4,3,3,0,4,3,15.0,4.0,1
21162,1,0,23,1,1,2018.0,0,1,0,3,4,0,4,4,0,3,0,3,0,4,0.0,0.0,0
114302,0,0,56,0,0,1418.0,1,1,1,1,2,4,4,4,4,4,4,3,4,4,0.0,1.0,1
64980,1,0,22,0,2,1736.0,1,0,1,3,0,1,0,0,4,3,0,2,1,0,5.0,8.0,1
19528,0,0,55,1,1,437.0,4,4,4,4,4,3,4,4,2,4,0,3,1,4,0.0,0.0,1
31418,1,0,53,1,0,76.0,0,4,0,3,3,3,4,0,0,0,0,0,0,4,0.0,0.0,0
22508,1,0,18,1,1,1284.0,0,2,3,0,2,3,2,2,2,4,0,3,0,2,0.0,0.0,0
80921,1,0,37,0,1,1001.0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0.0,0.0,1
75264,0,0,60,0,1,970.0,2,4,1,4,2,3,3,2,2,2,2,0,2,1,33.0,25.0,0
97806,0,0,55,0,2,391.0,3,1,1,1,3,3,3,3,3,3,3,1,3,3,24.0,10.0,0
128556,0,0,48,0,2,265.0,4,3,3,3,1,2,2,4,4,4,4,2,4,1,0.0,0.0,1
51278,1,1,35,0,1,1853.0,0,1,0,2,4,0,4,4,3,4,0,0,2,4,3.0,12.0,0
76504,0,0,42,0,1,257.0,2,4,4,4,3,1,1,2,2,2,2,4,2,1,0.0,0.0,1
44184,0,1,20,0,1,1906.0,1,3,1,0,4,1,0,4,4,3,4,4,4,4,52.0,67.0,0
11085,1,0,42,1,1,2074.0,2,0,2,0,4,2,4,4,0,0,0,1,3,4,0.0,8.0,0
5260,0,0,55,1,1,208.0,4,4,3,4,4,3,4,2,2,2,2,3,2,3,0.0,0.0,1
29192,1,0,10,1,1,1431.0,0,4,0,1,2,0,2,2,4,2,3,3,4,2,66.0,68.0,0
124770,1,0,43,0,0,1309.8,3,2,3,3,2,0,4,4,4,4,4,0,4,0,0.0,12.0,1
64148,0,0,33,0,1,1474.0,1,1,1,0,3,1,3,3,0,3,0,1,2,3,0.0,3.0,1
114526,0,0,47,0,0,1987.0,0,0,4,0,0,4,4,4,4,4,4,3,4,3,81.0,89.0,1
87138,0,0,40,0,0,1594.0,0,0,0,0,4,3,4,3,3,0,3,4,3,0,42.0,42.0,1
64602,1,0,44,0,0,2638.0,1,1,1,3,4,4,4,3,3,3,3,0,3,0,0.0,0.0,1
21681,0,0,18,1,1,2684.0,4,3,4,4,0,0,1,4,4,4,4,2,4,2,0.0,0.0,1
14459,1,0,68,1,1,1131.0,2,3,2,0,4,2,4,4,0,2,3,3,3,4,2.0,0.0,0
42234,0,1,27,0,1,2287.0,1,1,1,0,3,1,3,3,1,0,2,3,0,3,47.0,35.0,0
90428,1,0,42,0,0,1605.0,4,4,4,4,4,4,3,3,3,3,3,4,3,4,0.0,0.0,1
80432,1,0,40,0,0,2599.0,3,3,3,3,1,1,4,0,0,0,0,3,0,1,0.0,0.0,1
128582,0,0,42,0,0,3956.0,2,2,2,2,3,3,3,4,4,4,4,0,4,3,0.0,0.0,1
17169,0,0,14,1,1,2480.0,4,4,4,4,0,3,4,3,3,3,3,3,3,0,0.0,0.0,1
72038,0,0,72,0,2,1056.0,2,0,0,0,2,0,2,2,2,2,2,1,2,0,62.0,62.0,0
63504,1,1,16,0,1,2559.0,4,4,4,4,2,4,2,2,0,4,4,0,4,2,9.0,1.0,1
14782,1,0,61,1,1,2969.0,2,3,2,3,1,2,0,1,3,3,0,0,3,1,0.0,0.0,0
39462,1,0,68,1,2,1870.0,4,4,1,0,0,1,0,0,1,3,3,2,0,0,30.0,21.0,1
110906,1,0,42,0,0,3051.0,1,1,1,1,2,3,3,4,4,3,4,4,4,4,0.0,0.0,1
93476,0,0,48,0,0,3892.0,1,1,3,1,2,4,4,3,3,3,3,3,3,0,4.0,10.0,1
88489,1,0,45,0,0,1587.0,4,4,4,4,0,3,4,0,0,3,0,0,0,4,9.0,0.0,1
32184,1,0,67,1,1,1470.0,3,1,3,4,4,3,4,4,1,4,3,1,1,4,0.0,0.0,1
22201,1,0,16,1,1,2385.0,0,2,0,3,1,0,1,1,3,2,3,2,0,1,0.0,0.0,0
10749,1,0,48,1,2,2669.0,2,0,2,2,0,2,0,0,3,1,0,0,2,0,0.0,0.0,0
98246,0,0,33,0,0,1991.0,3,3,3,3,0,3,0,3,3,3,3,2,3,1,1.0,0.0,0
14438,0,0,14,1,1,1733.0,3,2,2,2,3,3,3,3,0,2,0,2,0,3,0.0,0.0,1
3303,0,0,44,1,1,722.0,1,1,1,1,2,1,2,2,4,1,1,2,2,2,0.0,0.0,1
37966,1,0,61,1,1,2116.0,3,4,3,3,3,3,3,3,0,3,4,3,3,3,59.0,147.0,0
83418,1,0,41,0,0,427.0,0,2,1,2,1,2,2,0,0,0,0,1,0,2,38.0,42.0,0
111780,1,0,47,0,0,2579.2,4,4,4,4,4,4,4,3,3,4,3,4,3,0,86.0,65.0,1
19546,0,0,16,1,1,1712.0,2,0,2,2,1,3,4,4,4,3,4,4,4,4,70.0,67.0,1
15242,0,0,16,1,1,1540.0,4,4,4,4,4,4,4,3,3,3,3,0,3,4,0.0,0.0,1
30457,0,0,64,1,1,558.0,2,2,2,2,4,3,0,4,4,4,4,0,4,2,14.0,7.0,1
50863,0,1,24,0,1,1514.0,0,1,0,0,1,0,1,1,4,3,4,4,3,1,0.0,0.0,0
5150,0,0,25,1,1,1732.0,1,1,1,1,0,0,4,2,2,2,2,4,2,0,52.0,49.0,1
119840,1,0,30,0,2,2406.0,4,0,4,0,4,4,4,4,4,0,4,4,1,4,5.0,6.0,1
31765,0,0,29,1,1,1352.0,0,4,0,4,1,0,4,1,0,2,4,4,4,1,0.0,0.0,0
124106,1,0,30,0,2,2336.0,4,4,4,4,4,4,4,4,3,1,2,1,0,4,0.0,0.0,1
90288,1,0,46,0,0,1041.0,4,4,4,4,2,3,3,3,3,3,3,0,3,3,0.0,0.0,1
17346,0,0,46,1,1,583.0,0,0,0,0,4,3,3,3,3,3,3,4,3,4,2.0,1.0,1
86746,1,0,44,0,1,2401.0,0,0,0,0,3,0,3,3,1,1,3,2,2,3,0.0,10.0,1
87995,0,0,61,0,1,570.0,3,1,1,1,3,0,3,0,0,3,0,2,0,0,65.0,64.0,0
57787,0,1,23,0,1,1468.0,3,2,3,0,1,3,1,1,0,4,3,3,3,1,14.0,12.0,0
21631,1,0,9,1,1,4090.0,0,2,0,0,3,0,3,3,3,4,0,3,3,3,27.0,18.0,0
56452,0,1,26,0,1,1822.0,0,4,0,0,0,0,0,0,3,0,0,2,4,0,0.0,13.0,0
82981,0,0,25,0,0,2862.0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,123.0,102.0,0
32800,1,0,52,1,1,2267.0,3,2,3,1,3,3,3,3,1,0,1,1,2,3,19.0,33.0,0
94459,0,0,47,0,1,1539.0,3,1,1,1,4,0,2,3,3,3,3,3,3,3,2.0,10.0,1
55752,0,1,26,0,0,1576.0,0,3,0,0,2,0,1,2,1,4,0,1,3,2,0.0,0.0,0
125832,1,0,48,0,2,2588.0,4,1,1,1,4,4,4,4,1,1,0,2,2,4,14.0,26.0,1
126663,1,0,45,0,0,3227.0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0.0,13.0,1
28069,0,0,61,1,2,1056.0,1,1,1,1,0,0,3,4,4,4,4,4,4,0,0.0,0.0,1
16007,1,0,61,1,1,4395.0,2,3,0,4,0,0,4,0,3,2,3,0,3,0,0.0,0.0,0
14403,0,0,56,1,2,391.0,3,2,2,2,3,3,3,3,3,0,4,4,1,3,5.0,0.0,1
122343,0,0,39,0,0,2620.0,4,3,4,4,4,4,4,4,3,4,3,4,0,4,282.0,263.0,1
67805,1,0,57,0,0,2360.0,1,3,3,3,2,0,2,1,1,1,1,1,1,1,79.0,75.0,0
54658,0,1,40,0,0,1386.0,0,0,0,3,4,0,4,4,4,4,4,4,4,4,0.0,0.0,0
8981,1,0,13,1,1,1530.0,2,1,2,0,2,2,2,2,2,0,3,3,3,2,48.0,42.0,0
84043,0,0,70,0,1,275.0,0,3,3,3,2,0,0,0,0,0,0,2,0,2,0.0,0.0,0
35604,1,0,35,1,2,3062.0,3,3,3,3,3,3,3,3,1,2,0,2,3,3,0.0,0.0,0
15544,0,0,58,1,1,1438.0,3,2,1,2,0,1,0,3,3,3,3,2,3,3,0.0,7.0,1
42653,0,1,39,0,1,1437.0,1,1,1,0,3,1,3,3,2,1,0,0,3,3,27.0,30.0,0
11791,0,0,22,1,0,1407.0,4,4,4,4,3,3,3,3,3,3,3,3,3,3,8.0,11.0,1
126338,0,0,44,0,1,596.0,4,3,3,3,0,1,1,4,4,4,4,2,4,3,0.0,2.0,1
46780,0,1,35,0,1,2000.0,2,2,2,0,3,2,1,3,3,3,2,3,0,3,4.0,0.0,0
78755,0,0,24,0,2,2658.0,3,3,3,3,3,0,1,3,3,4,1,2,0,3,7.0,15.0,0
13887,0,0,24,1,1,1674.0,1,1,1,1,1,2,2,3,3,3,3,0,3,1,0.0,0.0,1
9411,0,0,39,1,1,1572.0,0,0,0,0,3,3,3,3,0,2,3,4,3,3,57.0,49.0,1
118636,0,0,44,0,1,223.0,4,0,0,0,3,4,1,4,4,4,4,1,4,2,0.0,0.0,1
38054,1,0,55,1,1,1624.0,3,4,3,3,3,3,3,3,0,2,3,4,4,3,0.0,0.0,0
94053,1,0,55,0,0,1975.0,4,4,4,4,0,4,3,3,3,3,3,3,3,3,0.0,0.0,1
73249,1,0,48,0,1,1848.0,2,3,0,3,2,2,2,2,1,4,0,2,3,2,14.0,0.0,0
64018,0,0,57,0,0,2472.0,1,1,1,2,3,0,0,3,3,3,3,3,3,2,0.0,0.0,1
5223,1,0,60,1,1,2034.0,1,3,1,3,3,1,3,3,4,2,3,4,3,3,0.0,4.0,0
76591,1,0,41,0,2,1686.0,2,0,0,0,2,2,2,2,3,4,3,0,3,2,6.0,11.0,0
9556,0,0,45,1,1,609.0,1,1,1,1,0,4,3,3,3,3,3,4,3,3,0.0,4.0,1
2939,1,0,34,1,1,1969.0,1,0,1,3,1,1,1,1,2,4,4,1,3,1,10.0,2.0,0
7046,1,0,49,1,1,1958.0,1,4,1,0,4,1,4,4,4,3,4,0,3,4,44.0,41.0,0
21474,1,0,49,1,0,1497.4,0,2,0,2,1,2,2,0,0,0,0,3,0,3,0.0,0.0,0
81931,0,0,52,0,1,517.0,0,3,3,3,2,3,3,0,0,0,0,1,0,1,53.0,20.0,0
129271,0,0,36,0,1,2249.0,4,1,1,1,4,4,4,4,3,2,4,1,1,4,92.0,90.0,1
127520,1,0,30,0,1,2099.0,4,4,4,4,4,4,4,4,3,2,4,2,4,4,0.0,0.0,1
32116,0,0,59,1,1,683.0,3,1,3,0,0,4,3,0,0,3,0,3,0,4,0.0,0.0,0
35621,0,0,50,1,1,1599.0,3,3,3,3,4,4,3,4,4,3,4,0,4,3,72.0,69.0,0
71553,1,0,31,0,0,4957.0,2,4,4,4,2,2,2,2,0,3,2,1,0,2,0.0,0.0,0
61540,0,1,22,0,1,2342.0,4,1,4,2,3,4,3,3,4,2,3,3,4,3,0.0,5.0,1
57901,0,1,23,0,1,1321.0,3,2,3,3,2,3,2,2,0,2,3,0,0,2,49.0,111.0,0
53051,1,1,27,0,0,1693.0,0,0,0,2,0,0,4,0,3,4,4,0,3,0,40.0,32.0,0
122407,1,0,57,0,0,3643.0,2,2,2,2,2,3,4,4,4,4,4,4,4,4,0.0,0.0,1
10937,0,0,70,1,2,2525.0,1,1,1,1,0,4,4,3,3,3,3,0,3,4,0.0,0.0,1
49699,1,1,23,0,1,2320.0,2,0,0,0,2,0,2,2,3,3,4,3,4,2,0.0,0.0,0
98009,1,0,55,0,0,3762.0,2,2,2,2,4,3,3,3,3,3,3,0,3,4,32.0,20.0,1
53538,0,1,39,0,0,1770.0,0,0,0,0,2,0,2,2,4,3,4,4,4,2,0.0,0.0,0
24256,1,0,65,1,0,1407.0,0,3,2,0,2,1,2,1,1,2,1,3,1,2,41.0,27.0,0
117389,1,0,44,0,0,1630.0,2,2,2,2,3,3,4,4,4,4,4,3,4,3,0.0,0.0,1
31135,1,0,35,1,1,1933.0,0,4,0,3,0,0,0,0,4,0,4,3,3,0,7.0,13.0,0
99875,1,0,49,0,0,2073.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,8.0,1
83433,1,0,24,0,0,1826.0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,18.0,23.0,0
76487,0,0,43,0,1,588.0,2,2,2,2,1,0,3,2,2,2,2,1,2,0,0.0,44.0,0
14575,1,0,23,1,1,1890.0,2,3,2,0,1,2,1,1,3,0,3,3,3,1,9.0,0.0,0
69592,0,0,56,0,0,1255.0,3,3,3,3,0,3,0,1,1,1,3,2,1,1,0.0,0.0,0
127171,1,0,36,0,1,1198.0,4,4,4,4,4,4,4,4,3,1,4,2,3,4,0.0,0.0,1
1695,1,0,47,1,0,1029.0,1,2,1,2,1,0,0,0,0,1,0,3,0,3,24.0,39.0,0
6710,0,0,58,1,1,83.0,0,2,3,3,4,3,4,0,0,0,0,3,0,3,0.0,0.0,1
31715,1,0,31,1,1,1633.0,0,4,0,4,1,0,1,1,4,0,4,4,4,1,0.0,0.0,0
32250,0,0,46,1,2,2583.0,3,1,3,1,3,2,2,2,2,3,4,1,2,0,0.0,0.0,0
73619,1,0,8,0,0,3568.0,2,1,1,1,2,2,2,2,2,2,3,0,0,2,4.0,12.0,0
125222,1,0,26,0,0,2105.0,2,2,2,2,4,4,4,4,3,0,3,0,3,4,0.0,12.0,1
119162,1,0,60,0,0,2827.0,3,3,3,3,4,3,3,4,4,4,4,0,4,4,37.0,25.0,1
105771,1,0,38,0,1,1784.0,3,3,3,3,3,3,3,3,0,0,2,4,1,3,0.0,0.0,1
111887,0,0,39,0,0,3566.0,1,1,1,1,3,4,3,3,3,4,3,4,3,4,31.0,26.0,1
45393,1,1,35,0,0,2104.0,2,1,1,0,3,1,3,3,3,2,0,0,3,3,0.0,2.0,0
100441,0,0,39,0,0,2168.0,2,2,2,2,3,4,4,3,3,3,3,0,3,3,0.0,0.0,1
